Latitude,Longitude,Month,Susceptibility_N,Rainfall_0,Rainfall_1,Rainfall_2,Rainfall_3,Rainfall_4,Rainfall_5,Rainfall_6,Rainfall_7,Rainfall_8,Rainfall_9,Rainfall_10,Rainfall_11,Rainfall_12,Rainfall_13,Rainfall_14,Rainfall_15,Rainfall_16,Rainfall_17,Rainfall_18,Rainfall_19,Rainfall_20,Rainfall_21,Rainfall_22,Rainfall_23,Rainfall_24,Rainfall_25,Rainfall_26,Rainfall_27,Rainfall_28,Rainfall_29,Rainfall_30,Class
31.702954,76.936017,7,2,0.7,0.2,6.8,20.3,46.4,18,0.8,1.4,12.2,0.6,0,0.9,2,4.9,12.7,14,21.3,11.6,5.5,0,0,0,0.1,5.6,1.5,21.8,23.2,11.8,6.4,8.6,10.2,N
31.702954,76.936017,7,2,0.3,0.7,0.2,6.8,20.3,46.4,18,0.8,1.4,12.2,0.6,0,0.9,2,4.9,12.7,14,21.3,11.6,5.5,0,0,0,0.1,5.6,1.5,21.8,23.2,11.8,6.4,8.6,N
31.702954,76.936017,7,2,3.2,0.3,0.7,0.2,6.8,20.3,46.4,18,0.8,1.4,12.2,0.6,0,0.9,2,4.9,12.7,14,21.3,11.6,5.5,0,0,0,0.1,5.6,1.5,21.8,23.2,11.8,6.4,N
31.702954,76.936017,7,2,0.8,3.2,0.3,0.7,0.2,6.8,20.3,46.4,18,0.8,1.4,12.2,0.6,0,0.9,2,4.9,12.7,14,21.3,11.6,5.5,0,0,0,0.1,5.6,1.5,21.8,23.2,11.8,N
31.702954,76.936017,7,2,1.9,0.8,3.2,0.3,0.7,0.2,6.8,20.3,46.4,18,0.8,1.4,12.2,0.6,0,0.9,2,4.9,12.7,14,21.3,11.6,5.5,0,0,0,0.1,5.6,1.5,21.8,23.2,N
31.702954,76.936017,7,2,3.5,1.9,0.8,3.2,0.3,0.7,0.2,6.8,20.3,46.4,18,0.8,1.4,12.2,0.6,0,0.9,2,4.9,12.7,14,21.3,11.6,5.5,0,0,0,0.1,5.6,1.5,21.8,N
31.702954,76.936017,7,2,3.9,3.5,1.9,0.8,3.2,0.3,0.7,0.2,6.8,20.3,46.4,18,0.8,1.4,12.2,0.6,0,0.9,2,4.9,12.7,14,21.3,11.6,5.5,0,0,0,0.1,5.6,1.5,N
31.702954,76.936017,7,2,10.5,3.9,3.5,1.9,0.8,3.2,0.3,0.7,0.2,6.8,20.3,46.4,18,0.8,1.4,12.2,0.6,0,0.9,2,4.9,12.7,14,21.3,11.6,5.5,0,0,0,0.1,5.6,N
31.702954,76.936017,7,2,9.2,10.5,3.9,3.5,1.9,0.8,3.2,0.3,0.7,0.2,6.8,20.3,46.4,18,0.8,1.4,12.2,0.6,0,0.9,2,4.9,12.7,14,21.3,11.6,5.5,0,0,0,0.1,N
31.702954,76.936017,7,2,17.3,9.2,10.5,3.9,3.5,1.9,0.8,3.2,0.3,0.7,0.2,6.8,20.3,46.4,18,0.8,1.4,12.2,0.6,0,0.9,2,4.9,12.7,14,21.3,11.6,5.5,0,0,0,N
31.702954,76.936017,7,2,14.5,17.3,9.2,10.5,3.9,3.5,1.9,0.8,3.2,0.3,0.7,0.2,6.8,20.3,46.4,18,0.8,1.4,12.2,0.6,0,0.9,2,4.9,12.7,14,21.3,11.6,5.5,0,0,N
31.702954,76.936017,7,2,1,14.5,17.3,9.2,10.5,3.9,3.5,1.9,0.8,3.2,0.3,0.7,0.2,6.8,20.3,46.4,18,0.8,1.4,12.2,0.6,0,0.9,2,4.9,12.7,14,21.3,11.6,5.5,0,N
31.702954,76.936017,7,2,12.3,1,14.5,17.3,9.2,10.5,3.9,3.5,1.9,0.8,3.2,0.3,0.7,0.2,6.8,20.3,46.4,18,0.8,1.4,12.2,0.6,0,0.9,2,4.9,12.7,14,21.3,11.6,5.5,N
31.702954,76.936017,7,2,28.4,12.3,1,14.5,17.3,9.2,10.5,3.9,3.5,1.9,0.8,3.2,0.3,0.7,0.2,6.8,20.3,46.4,18,0.8,1.4,12.2,0.6,0,0.9,2,4.9,12.7,14,21.3,11.6,N
31.702954,76.936017,7,2,14.8,28.4,12.3,1,14.5,17.3,9.2,10.5,3.9,3.5,1.9,0.8,3.2,0.3,0.7,0.2,6.8,20.3,46.4,18,0.8,1.4,12.2,0.6,0,0.9,2,4.9,12.7,14,21.3,N
31.702954,76.936017,7,2,2.3,14.8,28.4,12.3,1,14.5,17.3,9.2,10.5,3.9,3.5,1.9,0.8,3.2,0.3,0.7,0.2,6.8,20.3,46.4,18,0.8,1.4,12.2,0.6,0,0.9,2,4.9,12.7,14,N
31.702954,76.936017,7,2,4.5,2.3,14.8,28.4,12.3,1,14.5,17.3,9.2,10.5,3.9,3.5,1.9,0.8,3.2,0.3,0.7,0.2,6.8,20.3,46.4,18,0.8,1.4,12.2,0.6,0,0.9,2,4.9,12.7,N
31.702954,76.936017,7,2,1.2,4.5,2.3,14.8,28.4,12.3,1,14.5,17.3,9.2,10.5,3.9,3.5,1.9,0.8,3.2,0.3,0.7,0.2,6.8,20.3,46.4,18,0.8,1.4,12.2,0.6,0,0.9,2,4.9,N
31.702954,76.936017,7,2,1.2,1.2,4.5,2.3,14.8,28.4,12.3,1,14.5,17.3,9.2,10.5,3.9,3.5,1.9,0.8,3.2,0.3,0.7,0.2,6.8,20.3,46.4,18,0.8,1.4,12.2,0.6,0,0.9,2,N
31.702954,76.936017,7,2,2.7,1.2,1.2,4.5,2.3,14.8,28.4,12.3,1,14.5,17.3,9.2,10.5,3.9,3.5,1.9,0.8,3.2,0.3,0.7,0.2,6.8,20.3,46.4,18,0.8,1.4,12.2,0.6,0,0.9,N
31.702954,76.936017,7,2,1.8,2.7,1.2,1.2,4.5,2.3,14.8,28.4,12.3,1,14.5,17.3,9.2,10.5,3.9,3.5,1.9,0.8,3.2,0.3,0.7,0.2,6.8,20.3,46.4,18,0.8,1.4,12.2,0.6,0,N
31.703926,76.936082,7,2,0,0.9,2,4.9,12.7,14,21.3,11.6,5.5,0,0,0,0.1,5.6,1.5,21.8,23.2,11.8,6.4,8.6,10.2,11.9,8.8,0.9,2.9,0,0,3.3,6,0,0,N
31.703926,76.936082,7,2,0.6,0,0.9,2,4.9,12.7,14,21.3,11.6,5.5,0,0,0,0.1,5.6,1.5,21.8,23.2,11.8,6.4,8.6,10.2,11.9,8.8,0.9,2.9,0,0,3.3,6,0,N
31.703926,76.936082,7,2,12.2,0.6,0,0.9,2,4.9,12.7,14,21.3,11.6,5.5,0,0,0,0.1,5.6,1.5,21.8,23.2,11.8,6.4,8.6,10.2,11.9,8.8,0.9,2.9,0,0,3.3,6,N
31.703926,76.936082,7,2,1.4,12.2,0.6,0,0.9,2,4.9,12.7,14,21.3,11.6,5.5,0,0,0,0.1,5.6,1.5,21.8,23.2,11.8,6.4,8.6,10.2,11.9,8.8,0.9,2.9,0,0,3.3,N
31.703926,76.936082,7,2,0.8,1.4,12.2,0.6,0,0.9,2,4.9,12.7,14,21.3,11.6,5.5,0,0,0,0.1,5.6,1.5,21.8,23.2,11.8,6.4,8.6,10.2,11.9,8.8,0.9,2.9,0,0,N
31.703926,76.936082,7,2,18,0.8,1.4,12.2,0.6,0,0.9,2,4.9,12.7,14,21.3,11.6,5.5,0,0,0,0.1,5.6,1.5,21.8,23.2,11.8,6.4,8.6,10.2,11.9,8.8,0.9,2.9,0,N
31.703926,76.936082,7,2,20.3,46.4,18,0.8,1.4,12.2,0.6,0,0.9,2,4.9,12.7,14,21.3,11.6,5.5,0,0,0,0.1,5.6,1.5,21.8,23.2,11.8,6.4,8.6,10.2,11.9,8.8,0.9,N
31.703926,76.936082,7,2,6.8,20.3,46.4,18,0.8,1.4,12.2,0.6,0,0.9,2,4.9,12.7,14,21.3,11.6,5.5,0,0,0,0.1,5.6,1.5,21.8,23.2,11.8,6.4,8.6,10.2,11.9,8.8,N
31.703926,76.936082,7,2,0.2,6.8,20.3,46.4,18,0.8,1.4,12.2,0.6,0,0.9,2,4.9,12.7,14,21.3,11.6,5.5,0,0,0,0.1,5.6,1.5,21.8,23.2,11.8,6.4,8.6,10.2,11.9,N
31.703926,76.936082,7,2,0.7,0.2,6.8,20.3,46.4,18,0.8,1.4,12.2,0.6,0,0.9,2,4.9,12.7,14,21.3,11.6,5.5,0,0,0,0.1,5.6,1.5,21.8,23.2,11.8,6.4,8.6,10.2,N
31.703926,76.936082,7,2,0.3,0.7,0.2,6.8,20.3,46.4,18,0.8,1.4,12.2,0.6,0,0.9,2,4.9,12.7,14,21.3,11.6,5.5,0,0,0,0.1,5.6,1.5,21.8,23.2,11.8,6.4,8.6,N
31.703926,76.936082,7,2,3.2,0.3,0.7,0.2,6.8,20.3,46.4,18,0.8,1.4,12.2,0.6,0,0.9,2,4.9,12.7,14,21.3,11.6,5.5,0,0,0,0.1,5.6,1.5,21.8,23.2,11.8,6.4,N
31.703926,76.936082,7,2,0.8,3.2,0.3,0.7,0.2,6.8,20.3,46.4,18,0.8,1.4,12.2,0.6,0,0.9,2,4.9,12.7,14,21.3,11.6,5.5,0,0,0,0.1,5.6,1.5,21.8,23.2,11.8,N
31.703926,76.936082,7,2,1.9,0.8,3.2,0.3,0.7,0.2,6.8,20.3,46.4,18,0.8,1.4,12.2,0.6,0,0.9,2,4.9,12.7,14,21.3,11.6,5.5,0,0,0,0.1,5.6,1.5,21.8,23.2,N
31.703926,76.936082,7,2,3.5,1.9,0.8,3.2,0.3,0.7,0.2,6.8,20.3,46.4,18,0.8,1.4,12.2,0.6,0,0.9,2,4.9,12.7,14,21.3,11.6,5.5,0,0,0,0.1,5.6,1.5,21.8,N
31.703926,76.936082,7,2,3.9,3.5,1.9,0.8,3.2,0.3,0.7,0.2,6.8,20.3,46.4,18,0.8,1.4,12.2,0.6,0,0.9,2,4.9,12.7,14,21.3,11.6,5.5,0,0,0,0.1,5.6,1.5,N
31.703926,76.936082,7,2,10.5,3.9,3.5,1.9,0.8,3.2,0.3,0.7,0.2,6.8,20.3,46.4,18,0.8,1.4,12.2,0.6,0,0.9,2,4.9,12.7,14,21.3,11.6,5.5,0,0,0,0.1,5.6,N
31.703926,76.936082,7,2,9.2,10.5,3.9,3.5,1.9,0.8,3.2,0.3,0.7,0.2,6.8,20.3,46.4,18,0.8,1.4,12.2,0.6,0,0.9,2,4.9,12.7,14,21.3,11.6,5.5,0,0,0,0.1,N
31.703926,76.936082,7,2,17.3,9.2,10.5,3.9,3.5,1.9,0.8,3.2,0.3,0.7,0.2,6.8,20.3,46.4,18,0.8,1.4,12.2,0.6,0,0.9,2,4.9,12.7,14,21.3,11.6,5.5,0,0,0,N
31.703926,76.936082,7,2,14.5,17.3,9.2,10.5,3.9,3.5,1.9,0.8,3.2,0.3,0.7,0.2,6.8,20.3,46.4,18,0.8,1.4,12.2,0.6,0,0.9,2,4.9,12.7,14,21.3,11.6,5.5,0,0,N
31.703926,76.936082,7,2,1,14.5,17.3,9.2,10.5,3.9,3.5,1.9,0.8,3.2,0.3,0.7,0.2,6.8,20.3,46.4,18,0.8,1.4,12.2,0.6,0,0.9,2,4.9,12.7,14,21.3,11.6,5.5,0,N
31.703926,76.936082,7,2,12.3,1,14.5,17.3,9.2,10.5,3.9,3.5,1.9,0.8,3.2,0.3,0.7,0.2,6.8,20.3,46.4,18,0.8,1.4,12.2,0.6,0,0.9,2,4.9,12.7,14,21.3,11.6,5.5,N
31.703926,76.936082,7,2,28.4,12.3,1,14.5,17.3,9.2,10.5,3.9,3.5,1.9,0.8,3.2,0.3,0.7,0.2,6.8,20.3,46.4,18,0.8,1.4,12.2,0.6,0,0.9,2,4.9,12.7,14,21.3,11.6,N
31.703926,76.936082,7,2,14.8,28.4,12.3,1,14.5,17.3,9.2,10.5,3.9,3.5,1.9,0.8,3.2,0.3,0.7,0.2,6.8,20.3,46.4,18,0.8,1.4,12.2,0.6,0,0.9,2,4.9,12.7,14,21.3,N
31.703926,76.936082,7,2,2.3,14.8,28.4,12.3,1,14.5,17.3,9.2,10.5,3.9,3.5,1.9,0.8,3.2,0.3,0.7,0.2,6.8,20.3,46.4,18,0.8,1.4,12.2,0.6,0,0.9,2,4.9,12.7,14,N
31.703926,76.936082,7,2,4.5,2.3,14.8,28.4,12.3,1,14.5,17.3,9.2,10.5,3.9,3.5,1.9,0.8,3.2,0.3,0.7,0.2,6.8,20.3,46.4,18,0.8,1.4,12.2,0.6,0,0.9,2,4.9,12.7,N
31.703926,76.936082,7,2,1.2,4.5,2.3,14.8,28.4,12.3,1,14.5,17.3,9.2,10.5,3.9,3.5,1.9,0.8,3.2,0.3,0.7,0.2,6.8,20.3,46.4,18,0.8,1.4,12.2,0.6,0,0.9,2,4.9,N
31.703926,76.936082,7,2,1.2,1.2,4.5,2.3,14.8,28.4,12.3,1,14.5,17.3,9.2,10.5,3.9,3.5,1.9,0.8,3.2,0.3,0.7,0.2,6.8,20.3,46.4,18,0.8,1.4,12.2,0.6,0,0.9,2,N
31.703926,76.936082,7,2,2.7,1.2,1.2,4.5,2.3,14.8,28.4,12.3,1,14.5,17.3,9.2,10.5,3.9,3.5,1.9,0.8,3.2,0.3,0.7,0.2,6.8,20.3,46.4,18,0.8,1.4,12.2,0.6,0,0.9,N
31.703926,76.936082,7,2,1.8,2.7,1.2,1.2,4.5,2.3,14.8,28.4,12.3,1,14.5,17.3,9.2,10.5,3.9,3.5,1.9,0.8,3.2,0.3,0.7,0.2,6.8,20.3,46.4,18,0.8,1.4,12.2,0.6,0,N
31.703004,76.94548,7,2,0,0.9,2,4.9,12.7,14,21.3,11.6,5.5,0,0,0,0.1,5.6,1.5,21.8,23.2,11.8,6.4,8.6,10.2,11.9,8.8,0.9,2.9,0,0,3.3,6,0,0,N
31.703004,76.94548,7,2,0.6,0,0.9,2,4.9,12.7,14,21.3,11.6,5.5,0,0,0,0.1,5.6,1.5,21.8,23.2,11.8,6.4,8.6,10.2,11.9,8.8,0.9,2.9,0,0,3.3,6,0,N
31.703004,76.94548,7,2,12.2,0.6,0,0.9,2,4.9,12.7,14,21.3,11.6,5.5,0,0,0,0.1,5.6,1.5,21.8,23.2,11.8,6.4,8.6,10.2,11.9,8.8,0.9,2.9,0,0,3.3,6,N
31.703004,76.94548,7,2,1.4,12.2,0.6,0,0.9,2,4.9,12.7,14,21.3,11.6,5.5,0,0,0,0.1,5.6,1.5,21.8,23.2,11.8,6.4,8.6,10.2,11.9,8.8,0.9,2.9,0,0,3.3,N
31.703004,76.94548,7,2,0.8,1.4,12.2,0.6,0,0.9,2,4.9,12.7,14,21.3,11.6,5.5,0,0,0,0.1,5.6,1.5,21.8,23.2,11.8,6.4,8.6,10.2,11.9,8.8,0.9,2.9,0,0,N
31.703004,76.94548,7,2,18,0.8,1.4,12.2,0.6,0,0.9,2,4.9,12.7,14,21.3,11.6,5.5,0,0,0,0.1,5.6,1.5,21.8,23.2,11.8,6.4,8.6,10.2,11.9,8.8,0.9,2.9,0,N
31.703004,76.94548,7,2,20.3,46.4,18,0.8,1.4,12.2,0.6,0,0.9,2,4.9,12.7,14,21.3,11.6,5.5,0,0,0,0.1,5.6,1.5,21.8,23.2,11.8,6.4,8.6,10.2,11.9,8.8,0.9,N
31.703004,76.94548,7,2,6.8,20.3,46.4,18,0.8,1.4,12.2,0.6,0,0.9,2,4.9,12.7,14,21.3,11.6,5.5,0,0,0,0.1,5.6,1.5,21.8,23.2,11.8,6.4,8.6,10.2,11.9,8.8,N
31.703004,76.94548,7,2,0.2,6.8,20.3,46.4,18,0.8,1.4,12.2,0.6,0,0.9,2,4.9,12.7,14,21.3,11.6,5.5,0,0,0,0.1,5.6,1.5,21.8,23.2,11.8,6.4,8.6,10.2,11.9,N
31.703004,76.94548,7,2,0.7,0.2,6.8,20.3,46.4,18,0.8,1.4,12.2,0.6,0,0.9,2,4.9,12.7,14,21.3,11.6,5.5,0,0,0,0.1,5.6,1.5,21.8,23.2,11.8,6.4,8.6,10.2,N
31.703004,76.94548,7,2,0.3,0.7,0.2,6.8,20.3,46.4,18,0.8,1.4,12.2,0.6,0,0.9,2,4.9,12.7,14,21.3,11.6,5.5,0,0,0,0.1,5.6,1.5,21.8,23.2,11.8,6.4,8.6,N
31.703004,76.94548,7,2,3.2,0.3,0.7,0.2,6.8,20.3,46.4,18,0.8,1.4,12.2,0.6,0,0.9,2,4.9,12.7,14,21.3,11.6,5.5,0,0,0,0.1,5.6,1.5,21.8,23.2,11.8,6.4,N
31.703004,76.94548,7,2,0.8,3.2,0.3,0.7,0.2,6.8,20.3,46.4,18,0.8,1.4,12.2,0.6,0,0.9,2,4.9,12.7,14,21.3,11.6,5.5,0,0,0,0.1,5.6,1.5,21.8,23.2,11.8,N
31.703004,76.94548,7,2,1.9,0.8,3.2,0.3,0.7,0.2,6.8,20.3,46.4,18,0.8,1.4,12.2,0.6,0,0.9,2,4.9,12.7,14,21.3,11.6,5.5,0,0,0,0.1,5.6,1.5,21.8,23.2,N
31.703004,76.94548,7,2,3.5,1.9,0.8,3.2,0.3,0.7,0.2,6.8,20.3,46.4,18,0.8,1.4,12.2,0.6,0,0.9,2,4.9,12.7,14,21.3,11.6,5.5,0,0,0,0.1,5.6,1.5,21.8,N
31.703004,76.94548,7,2,3.9,3.5,1.9,0.8,3.2,0.3,0.7,0.2,6.8,20.3,46.4,18,0.8,1.4,12.2,0.6,0,0.9,2,4.9,12.7,14,21.3,11.6,5.5,0,0,0,0.1,5.6,1.5,N
31.703004,76.94548,7,2,10.5,3.9,3.5,1.9,0.8,3.2,0.3,0.7,0.2,6.8,20.3,46.4,18,0.8,1.4,12.2,0.6,0,0.9,2,4.9,12.7,14,21.3,11.6,5.5,0,0,0,0.1,5.6,N
31.703004,76.94548,7,2,9.2,10.5,3.9,3.5,1.9,0.8,3.2,0.3,0.7,0.2,6.8,20.3,46.4,18,0.8,1.4,12.2,0.6,0,0.9,2,4.9,12.7,14,21.3,11.6,5.5,0,0,0,0.1,N
31.703004,76.94548,7,2,17.3,9.2,10.5,3.9,3.5,1.9,0.8,3.2,0.3,0.7,0.2,6.8,20.3,46.4,18,0.8,1.4,12.2,0.6,0,0.9,2,4.9,12.7,14,21.3,11.6,5.5,0,0,0,N
31.703004,76.94548,7,2,14.5,17.3,9.2,10.5,3.9,3.5,1.9,0.8,3.2,0.3,0.7,0.2,6.8,20.3,46.4,18,0.8,1.4,12.2,0.6,0,0.9,2,4.9,12.7,14,21.3,11.6,5.5,0,0,N
31.703004,76.94548,7,2,1,14.5,17.3,9.2,10.5,3.9,3.5,1.9,0.8,3.2,0.3,0.7,0.2,6.8,20.3,46.4,18,0.8,1.4,12.2,0.6,0,0.9,2,4.9,12.7,14,21.3,11.6,5.5,0,N
31.703004,76.94548,7,2,12.3,1,14.5,17.3,9.2,10.5,3.9,3.5,1.9,0.8,3.2,0.3,0.7,0.2,6.8,20.3,46.4,18,0.8,1.4,12.2,0.6,0,0.9,2,4.9,12.7,14,21.3,11.6,5.5,N
31.703004,76.94548,7,2,28.4,12.3,1,14.5,17.3,9.2,10.5,3.9,3.5,1.9,0.8,3.2,0.3,0.7,0.2,6.8,20.3,46.4,18,0.8,1.4,12.2,0.6,0,0.9,2,4.9,12.7,14,21.3,11.6,N
31.703004,76.94548,7,2,14.8,28.4,12.3,1,14.5,17.3,9.2,10.5,3.9,3.5,1.9,0.8,3.2,0.3,0.7,0.2,6.8,20.3,46.4,18,0.8,1.4,12.2,0.6,0,0.9,2,4.9,12.7,14,21.3,N
31.703004,76.94548,7,2,2.3,14.8,28.4,12.3,1,14.5,17.3,9.2,10.5,3.9,3.5,1.9,0.8,3.2,0.3,0.7,0.2,6.8,20.3,46.4,18,0.8,1.4,12.2,0.6,0,0.9,2,4.9,12.7,14,N
31.703004,76.94548,7,2,4.5,2.3,14.8,28.4,12.3,1,14.5,17.3,9.2,10.5,3.9,3.5,1.9,0.8,3.2,0.3,0.7,0.2,6.8,20.3,46.4,18,0.8,1.4,12.2,0.6,0,0.9,2,4.9,12.7,N
31.703004,76.94548,7,2,1.2,4.5,2.3,14.8,28.4,12.3,1,14.5,17.3,9.2,10.5,3.9,3.5,1.9,0.8,3.2,0.3,0.7,0.2,6.8,20.3,46.4,18,0.8,1.4,12.2,0.6,0,0.9,2,4.9,N
31.703004,76.94548,7,2,1.2,1.2,4.5,2.3,14.8,28.4,12.3,1,14.5,17.3,9.2,10.5,3.9,3.5,1.9,0.8,3.2,0.3,0.7,0.2,6.8,20.3,46.4,18,0.8,1.4,12.2,0.6,0,0.9,2,N
31.703004,76.94548,7,2,2.7,1.2,1.2,4.5,2.3,14.8,28.4,12.3,1,14.5,17.3,9.2,10.5,3.9,3.5,1.9,0.8,3.2,0.3,0.7,0.2,6.8,20.3,46.4,18,0.8,1.4,12.2,0.6,0,0.9,N
31.703004,76.94548,7,2,1.8,2.7,1.2,1.2,4.5,2.3,14.8,28.4,12.3,1,14.5,17.3,9.2,10.5,3.9,3.5,1.9,0.8,3.2,0.3,0.7,0.2,6.8,20.3,46.4,18,0.8,1.4,12.2,0.6,0,N
31.718378,77.00924,7,2,0,0.9,2,4.9,12.7,14,21.3,11.6,5.5,0,0,0,0.1,5.6,1.5,21.8,23.2,11.8,6.4,8.6,10.2,11.9,8.8,0.9,2.9,0,0,3.3,6,0,0,N
31.718378,77.00924,7,2,0.6,0,0.9,2,4.9,12.7,14,21.3,11.6,5.5,0,0,0,0.1,5.6,1.5,21.8,23.2,11.8,6.4,8.6,10.2,11.9,8.8,0.9,2.9,0,0,3.3,6,0,N
31.718378,77.00924,7,2,12.2,0.6,0,0.9,2,4.9,12.7,14,21.3,11.6,5.5,0,0,0,0.1,5.6,1.5,21.8,23.2,11.8,6.4,8.6,10.2,11.9,8.8,0.9,2.9,0,0,3.3,6,N
31.718378,77.00924,7,2,1.4,12.2,0.6,0,0.9,2,4.9,12.7,14,21.3,11.6,5.5,0,0,0,0.1,5.6,1.5,21.8,23.2,11.8,6.4,8.6,10.2,11.9,8.8,0.9,2.9,0,0,3.3,N
31.718378,77.00924,7,2,0.8,1.4,12.2,0.6,0,0.9,2,4.9,12.7,14,21.3,11.6,5.5,0,0,0,0.1,5.6,1.5,21.8,23.2,11.8,6.4,8.6,10.2,11.9,8.8,0.9,2.9,0,0,N
31.718378,77.00924,7,2,18,0.8,1.4,12.2,0.6,0,0.9,2,4.9,12.7,14,21.3,11.6,5.5,0,0,0,0.1,5.6,1.5,21.8,23.2,11.8,6.4,8.6,10.2,11.9,8.8,0.9,2.9,0,N
31.718378,77.00924,7,2,20.3,46.4,18,0.8,1.4,12.2,0.6,0,0.9,2,4.9,12.7,14,21.3,11.6,5.5,0,0,0,0.1,5.6,1.5,21.8,23.2,11.8,6.4,8.6,10.2,11.9,8.8,0.9,N
31.718378,77.00924,7,2,6.8,20.3,46.4,18,0.8,1.4,12.2,0.6,0,0.9,2,4.9,12.7,14,21.3,11.6,5.5,0,0,0,0.1,5.6,1.5,21.8,23.2,11.8,6.4,8.6,10.2,11.9,8.8,N
31.718378,77.00924,7,2,0.2,6.8,20.3,46.4,18,0.8,1.4,12.2,0.6,0,0.9,2,4.9,12.7,14,21.3,11.6,5.5,0,0,0,0.1,5.6,1.5,21.8,23.2,11.8,6.4,8.6,10.2,11.9,N
31.718378,77.00924,7,2,0.7,0.2,6.8,20.3,46.4,18,0.8,1.4,12.2,0.6,0,0.9,2,4.9,12.7,14,21.3,11.6,5.5,0,0,0,0.1,5.6,1.5,21.8,23.2,11.8,6.4,8.6,10.2,N
31.718378,77.00924,7,2,0.3,0.7,0.2,6.8,20.3,46.4,18,0.8,1.4,12.2,0.6,0,0.9,2,4.9,12.7,14,21.3,11.6,5.5,0,0,0,0.1,5.6,1.5,21.8,23.2,11.8,6.4,8.6,N
31.718378,77.00924,7,2,3.2,0.3,0.7,0.2,6.8,20.3,46.4,18,0.8,1.4,12.2,0.6,0,0.9,2,4.9,12.7,14,21.3,11.6,5.5,0,0,0,0.1,5.6,1.5,21.8,23.2,11.8,6.4,N
31.718378,77.00924,7,2,0.8,3.2,0.3,0.7,0.2,6.8,20.3,46.4,18,0.8,1.4,12.2,0.6,0,0.9,2,4.9,12.7,14,21.3,11.6,5.5,0,0,0,0.1,5.6,1.5,21.8,23.2,11.8,N
31.718378,77.00924,7,2,1.9,0.8,3.2,0.3,0.7,0.2,6.8,20.3,46.4,18,0.8,1.4,12.2,0.6,0,0.9,2,4.9,12.7,14,21.3,11.6,5.5,0,0,0,0.1,5.6,1.5,21.8,23.2,N
31.718378,77.00924,7,2,3.5,1.9,0.8,3.2,0.3,0.7,0.2,6.8,20.3,46.4,18,0.8,1.4,12.2,0.6,0,0.9,2,4.9,12.7,14,21.3,11.6,5.5,0,0,0,0.1,5.6,1.5,21.8,N
31.718378,77.00924,7,2,3.9,3.5,1.9,0.8,3.2,0.3,0.7,0.2,6.8,20.3,46.4,18,0.8,1.4,12.2,0.6,0,0.9,2,4.9,12.7,14,21.3,11.6,5.5,0,0,0,0.1,5.6,1.5,N
31.718378,77.00924,7,2,10.5,3.9,3.5,1.9,0.8,3.2,0.3,0.7,0.2,6.8,20.3,46.4,18,0.8,1.4,12.2,0.6,0,0.9,2,4.9,12.7,14,21.3,11.6,5.5,0,0,0,0.1,5.6,N
31.718378,77.00924,7,2,9.2,10.5,3.9,3.5,1.9,0.8,3.2,0.3,0.7,0.2,6.8,20.3,46.4,18,0.8,1.4,12.2,0.6,0,0.9,2,4.9,12.7,14,21.3,11.6,5.5,0,0,0,0.1,N
31.718378,77.00924,7,2,17.3,9.2,10.5,3.9,3.5,1.9,0.8,3.2,0.3,0.7,0.2,6.8,20.3,46.4,18,0.8,1.4,12.2,0.6,0,0.9,2,4.9,12.7,14,21.3,11.6,5.5,0,0,0,N
31.718378,77.00924,7,2,14.5,17.3,9.2,10.5,3.9,3.5,1.9,0.8,3.2,0.3,0.7,0.2,6.8,20.3,46.4,18,0.8,1.4,12.2,0.6,0,0.9,2,4.9,12.7,14,21.3,11.6,5.5,0,0,N
31.718378,77.00924,7,2,1,14.5,17.3,9.2,10.5,3.9,3.5,1.9,0.8,3.2,0.3,0.7,0.2,6.8,20.3,46.4,18,0.8,1.4,12.2,0.6,0,0.9,2,4.9,12.7,14,21.3,11.6,5.5,0,N
31.718378,77.00924,7,2,12.3,1,14.5,17.3,9.2,10.5,3.9,3.5,1.9,0.8,3.2,0.3,0.7,0.2,6.8,20.3,46.4,18,0.8,1.4,12.2,0.6,0,0.9,2,4.9,12.7,14,21.3,11.6,5.5,N
31.718378,77.00924,7,2,28.4,12.3,1,14.5,17.3,9.2,10.5,3.9,3.5,1.9,0.8,3.2,0.3,0.7,0.2,6.8,20.3,46.4,18,0.8,1.4,12.2,0.6,0,0.9,2,4.9,12.7,14,21.3,11.6,N
31.718378,77.00924,7,2,14.8,28.4,12.3,1,14.5,17.3,9.2,10.5,3.9,3.5,1.9,0.8,3.2,0.3,0.7,0.2,6.8,20.3,46.4,18,0.8,1.4,12.2,0.6,0,0.9,2,4.9,12.7,14,21.3,N
31.718378,77.00924,7,2,2.3,14.8,28.4,12.3,1,14.5,17.3,9.2,10.5,3.9,3.5,1.9,0.8,3.2,0.3,0.7,0.2,6.8,20.3,46.4,18,0.8,1.4,12.2,0.6,0,0.9,2,4.9,12.7,14,N
31.718378,77.00924,7,2,4.5,2.3,14.8,28.4,12.3,1,14.5,17.3,9.2,10.5,3.9,3.5,1.9,0.8,3.2,0.3,0.7,0.2,6.8,20.3,46.4,18,0.8,1.4,12.2,0.6,0,0.9,2,4.9,12.7,N
